"tweet_text","lon","lat","Time","score","Category"
"How I convert leads from Zillow Instant Offers https://t.co/JV0nupyLKo When Realtor Veronica Figueroa receives a homeseller lead from Zill…",-118.2436849,34.0522342,2017-08-31 10:05:25,2,"positive"
"How I convert leads from Zillow Instant Offers https://t.co/WwrTv46OWP",-122.3107517,37.4614629,2017-08-31 10:05:23,1,"positive"
"#realestate How I convert leads from Zillow Instant Offers https://t.co/1eQDrzVr2B https://t.co/5dIJVYUtRV",-87.6297982,41.8781136,2017-08-31 10:05:19,1,"positive"
"How I convert leads from Zillow Instant Offers https://t.co/cwplKVqrLh #RealEstate",-93.586081,45.440434,2017-08-31 10:05:13,1,"positive"
"How I convert leads from Zillow Instant Offers: https://t.co/5pT8pnEr3x",-85.7584557,38.2526647,2017-08-31 10:03:25,1,"positive"
"Peek Inside a Candy-Colored Mid-Century Modern Throwback https://t.co/hD2JZBuDgU",-86.1180435,39.978371,2017-08-31 10:03:13,1,"positive"
"https://t.co/GwpzbXHDTD https://t.co/DHYK0wgJlf Offers Fantastic Gallery of Home Decorating/Remodeling Ideas https://t.co/gcxOC4WBcW",-118.2436849,34.0522342,2017-08-31 10:00:49,1,"positive"
"Seattle-area home values are 20 percent higher than during the housing bubble, Zillow report says...… https://t.co/jomCysGQrr",-80.8431267,35.2270869,2017-08-31 10:00:05,0,"neutral"
"Designer Lookbook: Jessica Helgerson's Authentic Mid-Century Remodel https://t.co/04M6mOQbok #loans #refi https://t.co/5aulZx5cAE",-104.8319195,39.7294319,2017-08-31 08:42:06,1,"positive"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-75.977985,36.8529263,2017-08-31 08:40:04,0,"neutral"
"RT @desota: #Zillow says the U.S. could suffer another major #recession within just 3 years https://t.co/lY6NCNvLe4 #RealEstate #SanFrancis…",153.4,-28.016667,2017-08-31 08:39:45,-2,"negative"
"RT @mook1971: Plz RT &amp; save in Zillow App! https://t.co/ThtU9bUAQT https://t.co/LTEtMq1irK",-3.435973,55.378051,2017-08-31 08:37:36,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-7.9304397,37.0193548,2017-08-31 08:35:25,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",80.9461592,26.8467088,2017-08-31 08:33:01,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",39.1718788,21.5247478,2017-08-31 08:31:15,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-99.133208,19.4326077,2017-08-31 08:30:02,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-98.2978951,26.0508406,2017-08-31 08:30:02,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-102.552784,23.634501,2017-08-31 08:30:02,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",24.1051865,56.9496487,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-5.9844589,37.3890924,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",39.3413753,22.150369,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-0.174943,51.5159734,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",39.1231459,22.30229,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-2.585278,49.465691,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-1.470085,53.381129,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",41.6843509,27.5388284,2017-08-31 08:29:30,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-90.0715323,29.9510658,2017-08-31 08:29:28,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",77.0266383,28.4594965,2017-08-31 08:29:28,0,"neutral"
"RT @shaza_realtor: 123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-117.1610838,32.715738,2017-08-31 08:05:59,0,"neutral"
"Who wants to live large?? https://t.co/6hMotytGC1",-111.0937311,34.0489281,2017-08-31 07:59:28,0,"neutral"
"Check out these must #follow for #realestate on #snapchat https://t.co/8rFmp2aSCe #ghostcodes https://t.co/5H8DUOAAma",-117.1610838,32.715738,2017-08-31 07:59:18,0,"neutral"
"5.0 Star Review on #Zillow by Avpress5 for David Sanders
https://t.co/QzwdoQxzGq",-74.0059413,40.7127837,2017-08-31 07:31:47,0,"neutral"
"5.0 Star Review on #Zillow by Adlercc123 for Jonathan Reichenberg
https://t.co/fMQPPKWiI3",-74.0059413,40.7127837,2017-08-31 07:31:47,0,"neutral"
"5.0 Star Review on Zillow — Very knowledgeable, always answered questions immediately. Helped my husband and I... https://t.co/QkaKSymt21",-85.3096801,35.0456297,2017-08-31 07:31:15,2,"positive"
"Danville IL Real Estate https://t.co/kfY0kPFOIU",-121.9999606,37.8215929,2017-08-31 07:22:42,0,"neutral"
"5.0 Star Review on #Zillow by Christina K. for Brenda Lenda
https://t.co/cU2caSVt2G",-117.8265049,33.6845673,2017-08-31 07:17:42,0,"neutral"
"123 Noha just reviewed me on #Zillow https://t.co/9s49GITWYp",-117.1610838,32.715738,2017-08-31 07:13:33,0,"neutral"
"So it begins?

Calculated Risk: Zillow Forecast: ""July Case-Shiller Forecast: Slowdown Coming in Home Prices"" https://t.co/mXJFm3MBhX",-77.0368707,38.9071923,2017-08-31 07:12:10,-1,"negative"
"5.0 Star Review on #Zillow by Joseph F. for Matthew Ziegert
https://t.co/QQb6aLqpJU",-74.4173877,40.8652865,2017-08-31 07:06:50,0,"neutral"
"5.0 Star Review on #Zillow by Aogallamore for Jason Nader
https://t.co/YiBJd6g7Nl",-76.4921829,38.9784453,2017-08-31 06:48:32,0,"neutral"
"5.0 Star Review on #Zillow by Jennifer Z. for Scott Hastings
https://t.co/V5jjnik4ed",-80.8600736,35.4868032,2017-08-31 06:46:29,0,"neutral"
"5.0 Star Review on #Zillow by Omamaumau for Brady Spangler
https://t.co/djeOkHq5js",-122.2015159,47.6101497,2017-08-31 06:45:00,0,"neutral"
"5.0 Star Review on #Zillow by Tess W. for Loni Reginato
https://t.co/BTrDk2fqxm",-122.2015159,47.6101497,2017-08-31 06:44:58,0,"neutral"
"5.0 Star Review on #Zillow by MichelleKeeneDelgadillo for Tim Redmond
https://t.co/OpFAUJyCWx",-122.2015159,47.6101497,2017-08-31 06:44:56,0,"neutral"
"5.0 Star Review on #Zillow by Susu7953 for Eloisa Phelps
https://t.co/dAy4XSsI0I",-122.2015159,47.6101497,2017-08-31 06:44:54,0,"neutral"
"5.0 Star Review on #Zillow by Amandamstager1003 for Mark Lane
https://t.co/Lq6FEUhZ8r",-122.2015159,47.6101497,2017-08-31 06:44:53,0,"neutral"
"5.0 Star Review on #Zillow by Robert K. for Frank Hinkley
https://t.co/2WRi9TagYb",-122.2015159,47.6101497,2017-08-31 06:44:51,0,"neutral"
"5.0 Star Review on #Zillow by Coffland for Tony Cittadini
https://t.co/wGLFrUFKeF",-122.2015159,47.6101497,2017-08-31 06:44:49,0,"neutral"
"5.0 Star Review on #Zillow by Edward F. for Wayne Elkins
https://t.co/mlLwzq9dcl",-75.1652215,39.9525839,2017-08-31 06:43:19,0,"neutral"
"5.0 Star Review on #Zillow by William N. for Nathan Tallo
https://t.co/dqqdmddTih",-90.9723583,30.3058611,2017-08-31 06:40:38,0,"neutral"
"5.0 Star Review on #Zillow by User07541832 for Michael Kaim
https://t.co/IYPuHvcUKx",-82.907123,40.4172871,2017-08-31 06:40:03,0,"neutral"
"5.0 Star Review on #Zillow by User07541832 for Michael Kaim
https://t.co/5wyTIpuAsj",-81.339552,41.6661573,2017-08-31 06:40:03,0,"neutral"
"5.0 Star Review on #Zillow by Lynda J. for Tara Robinson
https://t.co/H7A4n16zwQ https://t.co/0Uo25pEJpS",-67.2499459,18.3401514,2017-08-31 06:36:55,0,"neutral"
"98146 homes for sale  https://t.co/drreRGofxh",-122.3320708,47.6062095,2017-08-31 06:33:50,0,"neutral"
"Check out this 3bd 3.5ba 2318 sqft home at 1581 Hidden Creek Ln that I found on #Zillow https://t.co/B5z6OvJiBY",-122.34809,37.5778696,2017-08-31 06:31:48,0,"neutral"
"RT @TlrWorldWidellc: You should go on line &amp; I think one of the sites is called Zillow ? Or there's others out there to list for free. No c…",-75.0846179,39.9009465,2017-08-31 06:31:18,1,"positive"
"5.0 Star Review on Zillow — Very knowledgeable, always answered questions immediately.... http://34.210.235.210/pages/matthew-mucciolo",-85.3096801,35.0456297,2017-08-31 06:30:45,1,"positive"
"RT @TlrWorldWidellc: You should go on line &amp; I think one of the sites is called Zillow ? Or there's others out there to list for free. No c…",-73.134961,40.789142,2017-08-31 06:26:34,1,"positive"
"Be on zillow every night plotting",-122.9416144,46.1369935,2017-08-31 06:20:32,0,"neutral"
"RT @Jonahkingchurch: My new hobby is looking at apartments I can't afford on Zillow",-119.4179324,36.778261,2017-08-31 06:18:50,1,"positive"
"You should go on line &amp; I think one of the sites is called Zillow ? Or there's others out there to list for free. N… https://t.co/GrDyjgZDkc",-118.7797571,34.0259216,2017-08-31 06:16:31,1,"positive"
"5.0 Star Review on Zillow — Roger recently helped my mom sell her town home in Longmont. Within... http://34.210.235.210/pages/roger-walker",-105.2705456,40.0149856,2017-08-31 06:16:09,1,"positive"
"5.0 Star Review on Zillow — Michael Kaim sold a home for me in Mentor in 8 days . His advice... http://34.210.235.210/pages/michael-kaim",-81.339552,41.6661573,2017-08-31 06:15:29,0,"neutral"
"5.0 Star Review on #Zillow by Bosscrew for Amy Zimmerman
https://t.co/ulu458JO1A",-84.4643828,39.0318034,2017-08-31 06:14:59,0,"neutral"
"Someone please buy me this house....lol....absolutely beautiful! https://t.co/pVFv9ShpEH",-86.158068,39.768403,2017-08-31 06:11:47,1,"positive"
"RT @chevycamaro210: @JJWatt Yo @JJWatt hearing ppl are in need of rescue in port Arthur can you post that using the zillow app on the Zello…",-89.3985283,40.6331249,2017-08-31 06:03:13,0,"neutral"
"RT @Jonahkingchurch: My new hobby is looking at apartments I can't afford on Zillow",-117.9988026,33.6594835,2017-08-31 06:00:53,1,"positive"
"@Heather43141410 @IowaPeg @laurenkreuzb @librarylady1959 @2020fight @ArkumsRazor Sure, they knew the school distric… https://t.co/xZR2j6JnOo",-80.1872797,40.2625702,2017-08-31 05:58:20,0,"neutral"
"Looking at the pics of this house is a solid use of your time. https://t.co/FQGqIBgmzR",-122.6716063,45.6318397,2017-08-31 05:56:54,1,"positive"
"@zillow is one of the many sponsors  at #JenkinsWorld conference by @jenkinsci i#SanFrancisco 
#OlgaMedia https://t.co/3VDG6nSlh3",-121.8863286,37.3382082,2017-08-31 05:42:01,0,"neutral"
"Thanks, wolflacey, for your excellent review on Zillow @Birdeye_ https://t.co/QctqCM0ayF",-87.9033261,30.5229719,2017-08-31 05:33:22,1,"positive"
"Zillow: are you enjoying Zillow?
Me: no. Rent prices are ridiculous and I'll never own a home.",-120.5542012,43.8041334,2017-08-31 05:21:18,0,"neutral"
"does anyone go on zillow and look at all the houses in the zip codes you'll never be able to afford to live in? no? me either. <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>",-117.9981387,33.8674044,2017-08-31 05:19:38,1,"positive"
"NEW PRICING!
San Clemente, CA 92672
6 beds | 9 baths | 8,500 sqft
<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB> https://t.co/th3oSM4F4H
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> (760) 560-8371
<ed><U+00A0><U+00BD><ed><U+00B3><U+00AC> shan… https://t.co/tEZ79afCCF",-119.4179324,36.778261,2017-08-31 05:12:01,0,"neutral"
"Thanks, Diannarbailey, for your excellent review on Zillow @Birdeye_ https://t.co/fImWt9e6Gq",-115.1398296,36.1699412,2017-08-31 05:03:19,1,"positive"
"@QueChingonaxx Good luck dude! it's tough finding one that feels like a home but it's definitely worth it. Try using Craigslist or zillow",-87.6297982,41.8781136,2017-08-31 04:58:35,5,"positive"
"RT @Jvxl_: On my free time I like to go on Zillow and look at houses so I know exactly what I want in a house when I purchase one one day <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-117.8668481,33.7996777,2017-08-31 04:55:21,2,"positive"
"5 Creative Ways to Keep Up With Past Clients | Premier Agent Resources https://t.co/4sAh2AS67q",-86.1089301,42.7875235,2017-08-31 04:50:24,2,"positive"
"Peek Inside a Candy-Colored Mid-Century Modern Throwback https://t.co/w1qdN2ncQE #loans #refi https://t.co/swS3Ile4ec",-104.8319195,39.7294319,2017-08-31 04:50:08,1,"positive"
"Iggy Azalea and Nick Young Have Unloaded Their 'Fancy' LA Home https://t.co/hB0vntoUc7 #loans #refi https://t.co/oic0wNS6Ki",-104.8319195,39.7294319,2017-08-31 04:50:05,1,"positive"
"@KLobstar zillow",-81.3792365,28.5383355,2017-08-31 04:46:41,0,"neutral"
"Trulia adds personalized ‘Activity Feed’ to mobile apps 

https://t.co/X0kQxNn76j

#Trulia #Zillow #RealEstate… https://t.co/2FSODSWBqn",-95.3698028,29.7604267,2017-08-31 04:34:57,1,"positive"
"Lovely First Floor 2 Bedroom Apartment For Rent In South Ozone Park. All Utilities Included Except For Cooking... https://t.co/KfeSMrX4Yj",-73.852082,40.7174229,2017-08-31 04:31:27,1,"positive"
"New Laveen Horse Property with Incredible Mountain Views Just Listed!
Call us now to make this your new home... https://t.co/SMEnmdLTJu",-111.9400054,33.4255104,2017-08-31 04:28:31,1,"positive"
"Exchanging Zillow links with the Father-In-Law looking for that perfect house https://t.co/dIydWU4eQD",-117.1610838,32.715738,2017-08-31 04:25:07,1,"positive"
"Danville IL Real Estate https://t.co/ytMfCQduy9",-121.9999606,37.8215929,2017-08-31 04:17:17,0,"neutral"
"yeesh https://t.co/l0ndixb9it",-122.3320708,47.6062095,2017-08-31 04:15:21,0,"neutral"
"5261 Red Fox Run, Ann Arbor, MI 48105 | MLS #3242174 | Zillow  https://t.co/PqE7PrRkj0 https://t.co/BFGNYsR1wC",-83.7430378,42.2808256,2017-08-31 04:15:02,0,"neutral"
"@aginggleefully Zillow listing??",-95.6890185,39.0558235,2017-08-31 04:13:09,0,"neutral"
"RT @ByRosenberg: Bay Area over last 5 years
Low-income wages<U+2B06><U+FE0F>$485/month
Rent at cheapest buildings<U+2B06><U+FE0F>$1,145/month

So $660/month gone
https…",-115.1398296,36.1699412,2017-08-31 04:13:03,1,"positive"
"RT @auction: Looking for #investment properties in metros with higher than average numbers of empty nesters, look no further: https://t.co/…",-119.4179324,36.778261,2017-08-31 04:08:32,0,"neutral"
"Zillow made have dropped, but it's the first 5 results on Google for buy home, buy house, and rent apartment and has been all year. Redfin??",-74.4056612,40.0583238,2017-08-31 04:06:48,0,"neutral"
"Check out this 3bd 1.5ba 1310 sqft home at 20 Amherst Dr that I found on #Zillow https://t.co/yjdiTafMbn",-122.7263522,45.5565146,2017-08-31 03:56:55,0,"neutral"
"40932 Seneca Trl, Big Bear Lake, CA 92315 | MLS #3173489 | Zillow https://t.co/W10HkojctG",-116.9114215,34.2438963,2017-08-31 03:52:24,0,"neutral"
"3 Design Tricks That Will Make Your Small Space Feel Big - Zillow Porchlight https://t.co/tNvrRSHzGH #wesellindy https://t.co/mwFJ3XTdli",-86.158068,39.768403,2017-08-31 03:51:06,0,"neutral"
"Don't miss this beautiful home! Come see us at our OPEN HOUSE this Saturday, 9/2, 1-4 pm. Please call Tracy Young... https://t.co/PppDZssqM7",-117.6126004,33.4273521,2017-08-31 03:47:41,0,"neutral"
"ON THE WATER! Open house this weekend, calling all pro/Olympic watersports athletes. Must see this ideal... https://t.co/aO8YbY9lE0",-118.6024564,34.1716759,2017-08-31 03:45:57,1,"positive"
"RT @mook1971: Plz RT &amp; save in Zillow App! https://t.co/ThtU9bUAQT https://t.co/LTEtMq1irK",-95.7507815,30.2093794,2017-08-31 03:45:01,0,"neutral"
"Been looking at houses on zillow &amp; just realized I'm signed into Jeremy's account lmao sorry Jeremy",-77.010664,38.898514,2017-08-31 03:37:56,-1,"negative"
"now this - THIS - is a luxury condo https://t.co/kfxQIas4K5",-122.3320708,47.6062095,2017-08-31 03:21:46,1,"positive"
"What do you think of this 4 bds • 3 ba • 1,983 sqft home I found on Zillow? https://t.co/htRPmWP6mX

Get the Zillow app free",-89.3985283,40.6331249,2017-08-31 03:20:45,1,"positive"
"Dang @Zillow app, always making me want to move. Sigh. #dreaming #loftlove",-79.3831843,43.653226,2017-08-31 03:18:30,0,"neutral"
"Care to see this incredible new construction? https://t.co/YPopTCkHDJ",-93.2009998,44.9374831,2017-08-31 03:17:02,1,"positive"
"i should be doing homework but instead i've been sitting here looking up million dollar homes on zillow for two hours",44.2166214,15.479529,2017-08-31 03:12:09,0,"neutral"
"RT @Jonahkingchurch: My new hobby is looking at apartments I can't afford on Zillow",-117.9988026,33.6594835,2017-08-31 03:10:09,1,"positive"
"LOL-&gt; Zillow has 'none' for Houston Home Prices &amp; Values
#HurricaineHarvey https://t.co/OFls4z5pn9",-76.5389049,39.2861381,2017-08-31 03:09:47,0,"neutral"
"Check out these must #follow for #realestate on #snapchat https://t.co/8rFmp2aSCe #ghostcodes https://t.co/W9hLLjIsyW",-117.1610838,32.715738,2017-08-31 02:59:20,0,"neutral"
"I Love reviews!CharlotteMartin8 just reviewed me on #Zillow https://t.co/ULniZccBgs",-118.1445155,34.1477849,2017-08-31 02:44:17,1,"positive"
": 2016 Nissan Altima https://t.co/QLKmwsR3nP",-122.3320708,47.6062095,2017-08-31 02:42:06,0,"neutral"
"Designer Lookbook: Jessica Helgerson's Authentic Mid-Century Remodel https://t.co/UK20tAcCJ8 #loans #refi https://t.co/o788WfIUYs",-104.8319195,39.7294319,2017-08-31 02:41:34,1,"positive"
"2014 Toyota Prius https://t.co/xYLL5RxL7f",-122.3320708,47.6062095,2017-08-31 02:41:20,0,"neutral"
"RT @Jonahkingchurch: My new hobby is looking at apartments I can't afford on Zillow",-83.985,42.43472,2017-08-31 02:38:19,1,"positive"
"If you are on Zillow or Trulia and come across something that interests you, connect with me and let me help you.  https://t.co/GCjfRZ41NQ",-89.0092741,42.4133505,2017-08-31 02:36:05,1,"positive"
"If you know anyone looking to buy a house in Birmingham, send them this! We love our house but are relocating to FL! https://t.co/Z9B1uLE8Mo",-80.0872654,26.275636,2017-08-31 02:18:49,1,"positive"
"Zillow Wins Suit; Cherry Creek Chairman Resigns; Comprehensive Disaster Updates https://t.co/hvoowgIk7m",-84.3879824,33.7489954,2017-08-31 02:13:00,1,"positive"
"RT @internetcases: Homeowners can’t sue over low Zestimates: https://t.co/vvmCfqhVto (by @ericgoldman)",-117.9298493,33.6188829,2017-08-31 02:10:00,-1,"negative"
"Follow CERT TEXAS on zillow. We are working through the night attempting rescues",-99.9018131,31.9685988,2017-08-31 02:06:22,0,"neutral"
"3304 Shasta Dam Blvd Shasta Lake, CA, 96019 - Apartments for Rent | Zillow https://t.co/9A3xf3BFAo",-86.9080655,40.4258686,2017-08-31 02:04:19,0,"neutral"
"12 » 

For Rent: 2BR/1BA Apartment Taking Applications! - https://t.co/Jy6fJvsO1Q 
 ##osaka #sakaishi #kansai",135.4424524,34.5207172,2017-08-31 02:02:28,0,"neutral"
"@zillow that's called a market indicator #shift",-72.7228293,41.6972996,2017-08-31 02:02:17,0,"neutral"
"7015 E 33rd St # 102, Tulsa, OK 74145 | MLS #1729038 | Zillow https://t.co/ZCuLKZtYgg",-95.992775,36.1539816,2017-08-31 01:58:21,0,"neutral"
"202 Avenida La Cuesta,
San Clemente, CA 92672
6 beds | 9 baths | 8,500 sqft
<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB> https://t.co/th3oSM4F4H
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> (760) 560-8… https://t.co/ih2AhRUeaL",-119.4179324,36.778261,2017-08-31 01:55:05,0,"neutral"
"Winning Tips for Buyers and Sellers in Sellers' Markets https://t.co/Ttj3cyXqdQ #realestate #Tips",-122.4786854,48.7519112,2017-08-31 01:55:03,1,"positive"
"See what I found on @Zillow! https://t.co/kst9Aem6vs https://t.co/VzxrDNJVSc",-89.9942741,38.2117172,2017-08-31 01:54:27,0,"neutral"
"Lifshitz &amp; Miller LLP Announces Investigation of Ellie Mae, Inc., First Bitcoin Capital Corp., GlobalSCAPE, Inc... https://t.co/MpqcIf6vLM",-74.0059413,40.7127837,2017-08-31 01:48:04,0,"neutral"
"RT @ChrisHounchell: Short Sale Alert! This home has all the basics to take it from now to WOW. All it needs is an owner with vision. https:…",-82.4571776,27.950575,2017-08-31 01:41:55,1,"positive"
"437 N Glover St, Baltimore, MD 21224 | MLS #BA10025669 | Zillow https://t.co/gGRZoKHXCW",-76.6121893,39.2903848,2017-08-31 01:41:16,0,"neutral"
"Even low-valued homes aren't affordable for low-income households. This isn't sustainable. https://t.co/GlddUqnkvU #housing4all",-118.2436849,34.0522342,2017-08-31 01:34:43,2,"positive"
"How to Find Your Dream Home

https://t.co/lTMbWWom0T",-82.9987942,39.9611755,2017-08-31 01:33:02,0,"neutral"
"@P_P_Parulekar You don't understand, there is no Canadian source, like Zillow in the US, that gives everyone access to real estate data.",-75.7092888,45.4024663,2017-08-31 01:30:51,1,"positive"
"#Country Girl #MileyCyrus Buys $5.8M Tennessee #Mansion https://t.co/2zrIYGA2VO https://t.co/sUMyuYbbXA",-81.0295793,35.5316576,2017-08-31 01:23:02,0,"neutral"
"On my free time I like to go on Zillow and look at houses so I know exactly what I want in a house when I purchase one one day <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-117.3961564,33.9533487,2017-08-31 01:20:29,2,"positive"
"Danville IL Real Estate https://t.co/sPLcgARmAi",-121.9999606,37.8215929,2017-08-31 01:17:21,0,"neutral"
"I helped the Knoblochs sell their Auburn home for approx. $525K. Here's why they call me the 'ultimate negotiator.'… https://t.co/f7s7SWVMKq",-122.2348432,47.3809335,2017-08-31 01:15:11,1,"positive"
"Here's the thing.., don't people on House Hunters Zillow or Trulia these homes? Like, why is the interior always so shocking?",-74.0059413,40.7127837,2017-08-31 01:11:55,0,"neutral"
"5 Retro Decorating Trends That Deserve a Comeback... https://t.co/JitAPlfPgB",-84.406761,39.341965,2017-08-31 01:11:31,0,"neutral"
"Call Jim Naulty for Private showing.
(916)337-4969
jnaulty@newpoint.us
https://t.co/Jdi33iZTyZ",-121.1760583,38.6779591,2017-08-31 01:08:01,0,"neutral"
"Thanks, zuser20160917183502984, for your excellent review on Zillow @Birdeye_ https://t.co/I44wvfdh2m",-117.1610838,32.715738,2017-08-31 01:07:20,1,"positive"
"Zillow's Secret Plan https://t.co/NXj75V5DsS",-76.6121893,39.2903848,2017-08-31 01:05:16,0,"neutral"
"@DreSmithJr Moved from the Central AC to the wall unit but if this keep up Ima be on Zillow <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>",-119.4179324,36.778261,2017-08-31 01:03:24,0,"neutral"
"@ClarenceMingo Zillow keeps property taxes up to date with the market, but they don't raise my taxes!",-82.9987942,39.9611755,2017-08-31 01:02:23,0,"neutral"
"FB knows I've been spending too much time on @zillow <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>Loving this little colorful condo though minus the price tag. https://t.co/oqlcTL5Qam",-122.3320708,47.6062095,2017-08-31 00:56:50,1,"positive"
"NEW PRICING!
San Clemente, CA 92672
6 beds | 9 baths | 8,500 sqft
<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB> https://t.co/th3oSM4F4H
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> (760) 560-8371
<ed><U+00A0><U+00BD><ed><U+00B3><U+00AC> shan… https://t.co/Je6k7T7SHi",-119.4179324,36.778261,2017-08-31 00:56:04,0,"neutral"
"It's perfect for me and Lucky! ... AHAHAHAHAHAHAHAH!  (But it is.  It looks like a villa over Capitoline in Italy... https://t.co/UY3v3oV9tB",-87.9064736,43.0389025,2017-08-31 00:53:26,3,"positive"
"Only one of a couple of custom buildable lots left - Edinburgh Meadows-Hickory #Zillow https://t.co/2GxKulzt0b",-76.2874927,36.7682088,2017-08-31 00:51:46,0,"neutral"
"Are you looking for old world charm with modern day style?? This 3 story, historically certified ( 1920's)... https://t.co/3EMluF3HA8",-77.1945247,41.2033216,2017-08-31 00:50:35,2,"positive"
"@camalag @japautley Ranch-style house. I like the renovation. And love the blue &amp; yellow paint job.  https://t.co/VeGfTUmMGN",-74.0059413,40.7127837,2017-08-31 00:48:13,2,"positive"
"4 Great reviews in just over a week!  I am so grateful for my clients!!  Check out all of my reviews on Zillow!... https://t.co/U2OniSbTSh",-86.1089301,42.7875235,2017-08-31 00:45:02,2,"positive"
"I wish zillow had a ""Please never ever EVER show me this again"" button",-78.6568942,37.4315734,2017-08-31 00:42:33,0,"neutral"
"RT @gethomesavi: Take advantage of everything the internet has to offer (one #realestate site at a time): https://t.co/iESleImm7p #gethomes…",-84.2141701,10.0159394,2017-08-31 00:36:56,1,"positive"
"RT @TrickFreee: Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",-83.9704593,35.7564719,2017-08-31 00:36:40,0,"neutral"
"Short Sale Alert! This home has all the basics to take it from now to WOW. All it needs is an owner with vision.… https://t.co/8hz9XEv3Mj",-82.6267345,27.7518284,2017-08-31 00:35:07,1,"positive"
"RT @TrickFreee: Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",-118.2436849,34.0522342,2017-08-31 00:30:54,0,"neutral"
"Since #millennials can't afford homes in their own markets, they should invest in #realestate remotely.… https://t.co/pW1YB9xYZP",-117.8265049,33.6845673,2017-08-31 00:28:16,1,"positive"
"RT @TrickFreee: Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",-111.0937311,34.0489281,2017-08-31 00:27:20,0,"neutral"
"@jasonnazar just got my tix 
Fireside Chat w/@Zillow Founder @spencerrascoff
Startups Uncensored #55
https://t.co/SYkdOAsskN via @Eventbrite",-118.4911912,34.0194543,2017-08-31 00:27:18,0,"neutral"
"RT @TrickFreee: Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",-87.6297982,41.8781136,2017-08-31 00:26:02,0,"neutral"
"RT @TrickFreee: Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",-81.5157535,27.6648274,2017-08-31 00:24:13,0,"neutral"
"Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",-112.5065523,33.4689509,2017-08-31 00:24:02,0,"neutral"
"Check out this newly listed New Bedford home! 3 bedrooms, 1 bath --&gt; https://t.co/oOWqKIfkVZ #realestate #forsale https://t.co/ptCaFyNBtj",-70.934205,41.6362152,2017-08-31 00:21:19,0,"neutral"
"What is that curious structure with the weird roof on Zillow? A greenhouse? https://t.co/UWcpCnsaq5",80.201232,12.994027,2017-08-31 00:21:01,-1,"negative"
