"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"Investor alleges Zillow lied about co-marketing program https://t.co/fIoGlWT8UF #realestate https://t.co/9Zqize0Uou",FALSE,0,NA,2017-08-31 17:53:09,FALSE,NA,"903314730579779584",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ginethelsen",0,FALSE,FALSE,NA,NA,"Irvine, CA","en","http://pbs.twimg.com/profile_images/807305343390785537/BOR0v_J4_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/t2oot8AXkX https://t.co/KM3YOm1XHz",FALSE,0,NA,2017-08-31 17:53:08,FALSE,NA,"903314727354359808",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JasonMGaston",0,FALSE,FALSE,NA,NA,"Lakeland, FL","en","http://pbs.twimg.com/profile_images/716452371048505344/J3QGCPkz_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/jTiNlfNCpL",FALSE,0,NA,2017-08-31 17:53:07,FALSE,NA,"903314725492031488",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TheHomeSellers",0,FALSE,FALSE,NA,NA,"Tampa, Fl.","en","http://pbs.twimg.com/profile_images/757650746464673792/5h6BwQP6_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/52wio3MnCj",FALSE,0,NA,2017-08-31 17:53:07,FALSE,NA,"903314723990417408",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RealtorDinsmore",0,FALSE,FALSE,NA,NA,"San Francisco Peninsula","en","http://pbs.twimg.com/profile_images/760287909631012865/D54Uhf0Q_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/KnRuxvmUoZ",FALSE,0,NA,2017-08-31 17:53:07,FALSE,NA,"903314723403251712",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RealtorRumana",0,FALSE,FALSE,NA,NA,"San Francisco Bay Area, CA","en","http://pbs.twimg.com/profile_images/847182218942230528/vWlrnoAP_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/HZ5AyPjGoZ",FALSE,0,NA,2017-08-31 17:53:05,FALSE,NA,"903314716251963392",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BreakingREnews",0,FALSE,FALSE,NA,NA,"Denver, CO","en","http://pbs.twimg.com/profile_images/1248597115/Vickie_sHouse_normal.jpg"
"Train, Score, Repeat, Watch Out! Zillow's Andrew Martin on modeling pitfalls in a dynamic world.… https://t.co/nBygok1Orr",FALSE,1,NA,2017-08-31 17:52:04,TRUE,NA,"903314457484451840",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","data_giri",2,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"New Listing - Check out this beautiful #townhome in #Broadlands #VA!   
#MattElliottRealty #realestate… https://t.co/m9R2pCc9Pj",FALSE,1,NA,2017-08-31 17:51:39,TRUE,NA,"903314354359107585",NA,"<a href=""http://www.voicepad.com"" rel=""nofollow"">Info 24-7</a>","ME_Realty",1,FALSE,FALSE,NA,NA,"Reston, Va","en","http://pbs.twimg.com/profile_images/855069215916777472/XkXDJgEv_normal.jpg"
"The Tricky Things About Buying a Tiny Home

https://t.co/kJyRpOeSUv",FALSE,0,NA,2017-08-31 17:51:00,FALSE,NA,"903314189854408705",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","KayeSwain",0,FALSE,FALSE,NA,NA,"Roseville CA","en","http://pbs.twimg.com/profile_images/549613297649979392/HlsNWXTR_normal.jpeg"
"@KQEDForum And according to a @zillow study done the bottom 33% of San Franciscan renters have seen around a 26% rent increase",FALSE,1,"biblerocket",2017-08-31 17:48:56,FALSE,"903313314989490176","903313670133784576","23132032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biblerocket",0,FALSE,FALSE,NA,NA,"San Francisco Ca","en","http://pbs.twimg.com/profile_images/897923947504652288/nvkSwWuN_normal.jpg"
"7 Tips for Maintaining and Repairing Wood Decks #Montreal #realestate #realtoradvice https://t.co/d2dNGNnUpt",FALSE,1,NA,2017-08-31 17:47:33,FALSE,NA,"903313321415385088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulineHiotis",0,FALSE,FALSE,NA,NA,"Bois-Franc VSL Montreal Laval","en","http://pbs.twimg.com/profile_images/801969983475556352/cqnNKLik_normal.jpg"
"5 Retro Decorating Trends That Deserve a Comeback - Zillow Porchlight https://t.co/XGFoVs75aY https://t.co/nPC7hqrNx4",FALSE,0,NA,2017-08-31 17:46:02,FALSE,NA,"903312941491126272",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","PCRealEstateHub",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"neilmcl79 just reviewed me on #Zillow https://t.co/M4BFGVGpJh",FALSE,2,NA,2017-08-31 17:45:54,FALSE,NA,"903312906971779072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunnyAZRealtor",0,FALSE,FALSE,NA,NA,"Chandler, AZ","en","http://pbs.twimg.com/profile_images/459127720169840640/dm_O6jiB_normal.jpeg"
"Investor alleges Zillow lied about co-marketing program - A Zillow Group shareholder has filed a lawsuit allegi... https://t.co/37Y4CcqvtD",FALSE,0,NA,2017-08-31 17:45:53,FALSE,NA,"903312903855628289",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","arenablog",0,FALSE,FALSE,NA,NA,"Scottsdale Arizona","en","http://pbs.twimg.com/profile_images/1097523818/arenablog_normal.jpg"
"Investor alleges Zillow lied about co-marketing program - A Zillow Group shareholder has filed a lawsuit allegi... https://t.co/ysTeKstE6M",FALSE,0,NA,2017-08-31 17:45:29,FALSE,NA,"903312801908887552",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","arenablog",0,FALSE,FALSE,NA,NA,"Scottsdale Arizona","en","http://pbs.twimg.com/profile_images/1097523818/arenablog_normal.jpg"
"What do you think of this 3 bds • 4 ba • 3,491 sqft home I found on Zillow? https://t.co/3tzOuBE5mu",FALSE,0,NA,2017-08-31 17:42:57,FALSE,NA,"903312162898239491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tom6179479201",0,FALSE,FALSE,NA,NA,"Boston, MA","en","http://pbs.twimg.com/profile_images/610800178090504193/LSxxddDI_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/WlxxxrnqOz",FALSE,0,NA,2017-08-31 17:42:09,FALSE,NA,"903311964272680960",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JH_RealEstate",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"#Summer is winding down, so get started on some of these #home #maintenance projects! https://t.co/QAvnUpwBjL",FALSE,0,NA,2017-08-31 17:40:02,FALSE,NA,"903311430946082816",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Interstate_OK",0,FALSE,FALSE,NA,NA,"Oklahoma City, OK","en","http://pbs.twimg.com/profile_images/593889070234804226/2fuFW4E1_normal.png"
"@zillow Good stuff",FALSE,2,"zillow",2017-08-31 17:38:35,FALSE,"903291191340535808","903311066259628033","19262500","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jonahkingchurch",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/844428031145992192/SEzGMH-6_normal.jpg"
"Train, Score, Repeat, Watch Out! Zillow's Andrew Martin on modeling pitfalls in a dynamic world. https://t.co/yMR43tYxJj",FALSE,0,NA,2017-08-31 17:36:42,FALSE,NA,"903310594106904577",NA,"<a href=""http://dsguide.biz/reader"" rel=""nofollow"">DsGuide bot #2</a>","dsguide_",0,FALSE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/669343069167329280/B3csG1rP_normal.jpg"
"Summer is coming to a close, here are some tasks you should consider before it's over!
https://t.co/0lqsU1F0eS https://t.co/JEVVpEBucW",FALSE,0,NA,2017-08-31 17:35:18,FALSE,NA,"903310241227575296",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","stlord08322",0,FALSE,FALSE,NA,NA,"Jensen Beach ,FL","en","http://pbs.twimg.com/profile_images/378800000678895476/f90c38726f2357d040b05c1e75b19dbb_normal.jpeg"
"Investor alleges Zillow lied about co-marketing program - A Zillow Group shareholder has filed a lawsuit allegi... https://t.co/WS3DIYRTUc",FALSE,0,NA,2017-08-31 17:31:04,FALSE,NA,"903309176243462145",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","arenaccess",0,FALSE,FALSE,NA,NA,"Scottsdale Arizona","en","http://pbs.twimg.com/profile_images/1176425962/cactus1small_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/sorXqXHHfR",FALSE,0,NA,2017-08-31 17:31:04,FALSE,NA,"903309173227642880",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SellREinBayArea",0,FALSE,FALSE,NA,NA,"Palo Alto","en","http://pbs.twimg.com/profile_images/1153663310/Business_photo_copy_normal.jpg"
"Investor alleges Zillow lied about co-marketing program - A Zillow Group shareholder has filed a lawsuit allegi... https://t.co/BQEB7MtLEc",FALSE,0,NA,2017-08-31 17:30:52,FALSE,NA,"903309122023677957",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","arenaccess",0,FALSE,FALSE,NA,NA,"Scottsdale Arizona","en","http://pbs.twimg.com/profile_images/1176425962/cactus1small_normal.jpg"
"RT @ROttoRealtor: Winning Tips for Buyers and Sellers in Sellers' Markets https://t.co/Ttj3cyXqdQ #realestate #Tips",FALSE,0,NA,2017-08-31 17:30:25,FALSE,NA,"903309008815226880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raumunz",2,TRUE,FALSE,NA,NA,"Alajuela, Costa Rica","es","http://pbs.twimg.com/profile_images/810607377745645568/yotFN30d_normal.jpg"
"Deidre Oliver's Streamlined Master Bath
https://t.co/zlPMbdcPzO https://t.co/nVMXGoOaYa",FALSE,0,NA,2017-08-31 17:30:16,FALSE,NA,"903308973977284608",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","BruceRoyerREMAX",0,FALSE,FALSE,NA,NA,"Boulder, CO","en","http://pbs.twimg.com/profile_images/489842400940933120/g2zNJZyz_normal.jpeg"
"Investor alleges Zillow lied about co-marketing program https://t.co/I69SwvHtvB #realestate",FALSE,0,NA,2017-08-31 17:30:01,FALSE,NA,"903308908739121153",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","21thomasrealty",0,FALSE,FALSE,NA,NA,"North Myrtle Beach, SC","en","http://pbs.twimg.com/profile_images/1981378221/c21t-logo3_normal.jpg"
"How to create a video walkthrough on Zillow?: https://t.co/I8ZplpCWN3 via @YouTube",FALSE,0,NA,2017-08-31 17:29:35,FALSE,NA,"903308800521900033",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","viviant_realtor",0,FALSE,FALSE,NA,NA,"Miramar, FL","en","http://pbs.twimg.com/profile_images/828748202669199360/WnKUG6j__normal.jpg"
"Train, Score, Repeat, Watch Out! Zillow's Andrew Martin on modeling pitfalls in a dynamic world.… https://t.co/AByUNZWiUH",FALSE,0,NA,2017-08-31 17:29:16,TRUE,NA,"903308722457329664",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ExperianDataLab",0,FALSE,FALSE,NA,NA,"London | São Paulo | San Diego","en","http://pbs.twimg.com/profile_images/808792435685888000/sL4BBQ7P_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/tUB6uPgGbQ",FALSE,0,NA,2017-08-31 17:27:54,FALSE,NA,"903308376846807040",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LAKCProperties",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3476434444/335056bc8f0af880e9e4ffa78a8335b9_normal.png"
"Investor alleges Zillow lied about co-marketing program https://t.co/isim26Mez9",FALSE,0,NA,2017-08-31 17:27:18,FALSE,NA,"903308226464292864",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","UrbanHomeBuyers",0,FALSE,FALSE,NA,NA,"Vienna, VA","en","http://pbs.twimg.com/profile_images/570349604000911360/Y19-JHgb_normal.png"
"lilemberly just reviewed me on #Zillow https://t.co/Ohgr0vYEfB",FALSE,0,NA,2017-08-31 17:27:05,FALSE,NA,"903308171518894081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GGP321",0,FALSE,FALSE,NA,NA,"New Hampshire, USA","en","http://pbs.twimg.com/profile_images/672294348915109889/BcxP5n2s_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/P0mPGVjNi3 A Zillow Group shareholder has filed a lawsuit alleging th…",FALSE,0,NA,2017-08-31 17:27:00,FALSE,NA,"903308151927296000",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LudaRosenbaum",0,FALSE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/2796416315/e34e26e6995770c4f1e8b4842b01758e_normal.png"
"Investor alleges Zillow lied about co-marketing program https://t.co/4L8Wz4mvG0 #RealEstate",FALSE,0,NA,2017-08-31 17:26:57,FALSE,NA,"903308137972867073",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LisaFiliatrault",0,FALSE,FALSE,NA,NA,"Exit Realty Homefront, MN","en","http://pbs.twimg.com/profile_images/887145532405272577/2exZD-zl_normal.jpg"
"#realestate Investor alleges Zillow lied about co-marketing program https://t.co/eqIYSNpBee https://t.co/ywsVH0Ynpb",FALSE,0,NA,2017-08-31 17:26:56,FALSE,NA,"903308134483185665",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ARealEstateBot",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/645800678724665344/FoBK-3-e_normal.png"
"New post: ""Investor alleges Zillow lied about co-marketing program"" https://t.co/n2INz2TZNd",FALSE,0,NA,2017-08-31 17:23:53,FALSE,NA,"903307367407902720",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JAJonesRealtor",0,FALSE,FALSE,NA,NA,"Columbus, Ohio","en","http://pbs.twimg.com/profile_images/2263346202/CTL_49_Jeff_Jones_2x3_100dpi__2__normal.jpg"
"RT @ROttoRealtor: Winning Tips for Buyers and Sellers in Sellers' Markets https://t.co/Ttj3cyXqdQ #realestate #Tips",FALSE,0,NA,2017-08-31 17:21:11,FALSE,NA,"903306686462541824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Blum_RealEstate",2,TRUE,FALSE,NA,NA,"Salem, OR","en","http://pbs.twimg.com/profile_images/679352319360675841/ilkntCRE_normal.jpg"
"Winning Tips for Buyers and Sellers in Sellers' Markets https://t.co/Ttj3cyXqdQ #realestate #Tips",FALSE,2,NA,2017-08-31 17:20:09,FALSE,NA,"903306425765650436",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ROttoRealtor",2,FALSE,FALSE,NA,NA,"Bellingham & Orcas Island WA.","en","http://pbs.twimg.com/profile_images/812724588253589504/nQv0U8uN_normal.jpg"
"Do You Need a Property Manager for Your Rental? | ALHPodland Rental Homes Via Zillow Blog: https://t.co/DwqUcUR2sX https://t.co/kFPXxZmYS1",FALSE,0,NA,2017-08-31 17:15:01,FALSE,NA,"903305136012972033",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","rentalhomesatl",0,FALSE,FALSE,NA,NA,"Atlanta, GA, USA","en","http://pbs.twimg.com/profile_images/596060701145239552/aOap3DK9_normal.jpg"
"Investor alleges Zillow lied about co-marketing program https://t.co/4SJdNCrvzC",FALSE,0,NA,2017-08-31 17:11:28,FALSE,NA,"903304239816077314",NA,"<a href=""http://coschedule.com"" rel=""nofollow"">CoSchedule</a>","InmanAndrea",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/555250232/andreabiopicsmall_normal.jpg"
"Bridesmaid bummer. :-/ https://t.co/SnYenaZhFS",FALSE,1,NA,2017-08-31 17:11:23,FALSE,NA,"903304221801365504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lindsaycohen",0,FALSE,FALSE,NA,NA,"Seattle, WA","en","http://pbs.twimg.com/profile_images/482372889547931650/JfwjOB0B_normal.jpeg"
"Best Real Estate Website Builder: Placester vs Real Geeks vs Zillow - https://t.co/3UKKaLphjs",FALSE,0,NA,2017-08-31 17:10:01,FALSE,NA,"903303876836720640",NA,"<a href=""http://www.themepatch.com"" rel=""nofollow"">Twitter Updates Assistant</a>","disabledsenior",0,FALSE,FALSE,NA,NA,"Wisconsin, USA","en","http://pbs.twimg.com/profile_images/753980348208328704/_DKIdphu_normal.jpg"
"RT @WashingtonIdeas: The CEOs of @Boeing, @soulcycle, @Aetna, @zillow + @prdgm will be at #WashingtonIdeas. Will you? https://t.co/xdDOcYL0…",FALSE,0,NA,2017-08-31 17:09:26,FALSE,NA,"903303729159577600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WDCEP",5,TRUE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/832418186448424960/Y3B2Jxiw_normal.jpg"
"697 Freeway Rd S, Mendota Heights, MN 55118 | MLS #4870820 | Zillow https://t.co/CXaELZN9uS",FALSE,0,NA,2017-08-31 17:08:40,FALSE,NA,"903303538046066688",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SteveCasalenda",0,FALSE,FALSE,NA,NA,"RE/MAX Results","en","http://pbs.twimg.com/profile_images/459022488421150720/ZJuoKodS_normal.jpeg"
"Painting floors
https://t.co/mzaBF6RBEQ
#VittoriaLogli #HomeImprovement https://t.co/qyZHhGc6AN",FALSE,0,NA,2017-08-31 17:01:31,FALSE,NA,"903301736886145024",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","vlogli",0,FALSE,FALSE,NA,NA,"Glenview, IL","en","http://pbs.twimg.com/profile_images/870761843400204288/16z-xHg0_normal.jpg"
"Summer is coming to a close, here are some tasks you should consider before it's over!
https://t.co/0lqsU1F0eS https://t.co/I9hGWumeKB",FALSE,0,NA,2017-08-31 17:01:24,FALSE,NA,"903301708687822848",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","stlord08322",0,FALSE,FALSE,NA,NA,"Jensen Beach ,FL","en","http://pbs.twimg.com/profile_images/378800000678895476/f90c38726f2357d040b05c1e75b19dbb_normal.jpeg"
"Summer is coming to a close, here are some tasks you should consider before it's over!
https://t.co/0lqsU1F0eS",FALSE,0,NA,2017-08-31 17:01:24,FALSE,NA,"903301706431303684",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","stlord08322",0,FALSE,FALSE,NA,NA,"Jensen Beach ,FL","en","http://pbs.twimg.com/profile_images/378800000678895476/f90c38726f2357d040b05c1e75b19dbb_normal.jpeg"
"3 Common Moving Nightmares (and How to Prevent Them) https://t.co/xnnatqHkS2",FALSE,0,NA,2017-08-31 16:59:40,FALSE,NA,"903301270529871873",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","REDESIGN4MORE",0,FALSE,FALSE,NA,NA,"Toronto Ontario","en","http://pbs.twimg.com/profile_images/894756348109258754/qyKiKpl3_normal.jpg"
"Looking on Zillow to see if what those studies say is true. So the only way for me to afford a home in SD is if I had double income.",FALSE,0,NA,2017-08-31 16:58:51,FALSE,NA,"903301066162401281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eyemusing",0,FALSE,FALSE,NA,NA,"New York/Los Angeles/San Diego","en","http://pbs.twimg.com/profile_images/877217090490466309/A--owGiU_normal.jpg"
"RT @kgweiser: Some people have self destructive habits like drinking or smoking. I look at houses I can't afford on Zillow.",FALSE,0,NA,2017-08-31 16:54:06,FALSE,NA,"903299869531664385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BritainRogers",17,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/839348548986630145/tXM-fxhn_normal.jpg"
"@zillow I can't sign into your app on Apple TV",FALSE,0,"zillow",2017-08-31 16:53:39,FALSE,NA,"903299757434695683","19262500","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrankVeezy",0,FALSE,FALSE,NA,NA,"Buffalo, NY","en","http://pbs.twimg.com/profile_images/881613076386152449/foQ0ee3Q_normal.jpg"
"Important new listing that shows the growth of my company!  A great townhouse in Morgantown!  How did I get a... https://t.co/VVj46F1rdH",FALSE,0,NA,2017-08-31 16:52:48,FALSE,NA,"903299544707993600",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GarKeith",0,FALSE,FALSE,NA,NA,"Clarksburg, WV","en","http://pbs.twimg.com/profile_images/378800000455653581/6e31296a8326a694071a9fd77e0741d2_normal.jpeg"
"Torturing myself by finding the perfect house on zillow...can't think about moving for at least 6 months. #wahh",FALSE,0,NA,2017-08-31 16:49:26,FALSE,NA,"903298696506478593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noblecharley",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/891732930686595073/1G0dPeEs_normal.jpg"
